StartTime,Demand,SettlementPeriod
2022-10-16 03:30:00+00:00,136762,8
2022-10-16 04:00:00+00:00,135468,9
2022-10-16 04:30:00+00:00,136213,10
2022-10-16 05:00:00+00:00,137571,11
2022-10-16 05:30:00+00:00,139521,12
2022-10-16 06:00:00+00:00,140243,13
2022-10-16 06:30:00+00:00,142863,14
2022-10-16 07:00:00+00:00,150057,15
2022-10-16 07:30:00+00:00,150641,16
2022-10-16 08:00:00+00:00,151184,17
2022-10-16 08:30:00+00:00,151103,18
2022-10-16 09:00:00+00:00,149570,19
2022-10-16 09:30:00+00:00,145814,20
2022-10-16 10:00:00+00:00,142691,21
2022-10-16 10:30:00+00:00,141109,22
2022-10-16 11:00:00+00:00,137371,23
2022-10-16 11:30:00+00:00,138394,24
2022-10-16 12:00:00+00:00,135376,25
2022-10-16 12:30:00+00:00,137015,26
2022-10-16 13:00:00+00:00,139923,27
2022-10-16 13:30:00+00:00,142023,28
2022-10-16 14:00:00+00:00,147793,29
2022-10-16 14:30:00+00:00,159633,30
2022-10-16 15:00:00+00:00,168407,31
2022-10-16 15:30:00+00:00,177459,32
2022-10-16 16:00:00+00:00,188350,33
2022-10-16 16:30:00+00:00,194094,34
2022-10-16 17:00:00+00:00,199081,35
2022-10-16 17:30:00+00:00,199720,36
2022-10-16 18:00:00+00:00,194740,37
2022-10-16 18:30:00+00:00,189886,38
2022-10-16 19:00:00+00:00,196672,39
2022-10-16 19:30:00+00:00,188645,40
2022-10-16 20:00:00+00:00,184712,41
2022-10-16 20:30:00+00:00,176061,42
2022-10-16 21:00:00+00:00,170160,43
2022-10-16 21:30:00+00:00,162702,44
2022-10-16 22:00:00+00:00,151340,45
2022-10-16 22:30:00+00:00,143776,46
2022-10-16 23:00:00+00:00,140630,47
2022-10-16 23:30:00+00:00,138703,48
2022-10-17 00:00:00+00:00,138624,1
2022-10-17 00:30:00+00:00,139931,2
2022-10-17 01:00:00+00:00,139564,3
2022-10-17 01:30:00+00:00,139918,4
2022-10-17 02:00:00+00:00,141730,5
2022-10-17 02:30:00+00:00,142627,6
2022-10-17 03:00:00+00:00,142571,7
2022-10-17 03:30:00+00:00,142715,8
2022-10-17 04:00:00+00:00,146505,9
2022-10-17 04:30:00+00:00,149702,10
2022-10-17 05:00:00+00:00,162023,11
2022-10-17 05:30:00+00:00,175817,12
2022-10-17 06:00:00+00:00,189704,13
2022-10-17 06:30:00+00:00,195992,14
2022-10-17 07:00:00+00:00,206236,15
2022-10-17 07:30:00+00:00,204991,16
2022-10-17 08:00:00+00:00,202744,17
2022-10-17 08:30:00+00:00,197294,18
2022-10-17 09:00:00+00:00,186496,19
2022-10-17 09:30:00+00:00,181965,20
2022-10-17 10:00:00+00:00,180894,21
2022-10-17 10:30:00+00:00,178717,22
2022-10-17 11:00:00+00:00,177026,23
2022-10-17 11:30:00+00:00,174848,24
2022-10-17 12:00:00+00:00,176796,25
2022-10-17 12:30:00+00:00,176184,26
2022-10-17 13:00:00+00:00,178967,27
2022-10-17 13:30:00+00:00,180243,28
2022-10-17 14:00:00+00:00,180929,29
2022-10-17 14:30:00+00:00,186389,30
2022-10-17 15:00:00+00:00,193786,31
2022-10-17 15:30:00+00:00,203327,32
2022-10-17 16:00:00+00:00,215879,33
2022-10-17 16:30:00+00:00,224251,34
2022-10-17 17:00:00+00:00,229538,35
2022-10-17 17:30:00+00:00,231419,36
2022-10-17 18:00:00+00:00,227598,37
2022-10-17 18:30:00+00:00,221291,38
2022-10-17 19:00:00+00:00,218514,39
2022-10-17 19:30:00+00:00,211963,40
2022-10-17 20:00:00+00:00,206262,41
2022-10-17 20:30:00+00:00,199377,42
2022-10-17 21:00:00+00:00,194619,43
2022-10-17 21:30:00+00:00,183902,44
2022-10-17 22:00:00+00:00,176766,45
2022-10-17 22:30:00+00:00,170396,46
2022-10-17 23:00:00+00:00,166447,47
2022-10-17 23:30:00+00:00,164927,48
2022-10-18 00:00:00+00:00,163258,1
2022-10-18 00:30:00+00:00,164645,2
2022-10-18 01:00:00+00:00,164149,3
2022-10-18 01:30:00+00:00,162589,4
2022-10-18 02:00:00+00:00,163886,5
2022-10-18 02:30:00+00:00,163490,6
2022-10-18 03:00:00+00:00,161878,7
2022-10-18 03:30:00+00:00,159406,8
2022-10-18 04:00:00+00:00,152729,9
2022-10-18 04:30:00+00:00,157567,10
2022-10-18 05:00:00+00:00,169132,11
2022-10-18 05:30:00+00:00,182631,12
2022-10-18 06:00:00+00:00,195035,13
2022-10-18 06:30:00+00:00,201243,14
2022-10-18 07:00:00+00:00,205584,15
2022-10-18 07:30:00+00:00,204912,16
2022-10-18 08:00:00+00:00,203609,17
2022-10-18 08:30:00+00:00,197622,18
2022-10-18 09:00:00+00:00,190712,19
2022-10-18 09:30:00+00:00,185597,20
2022-10-18 10:00:00+00:00,181502,21
2022-10-18 10:30:00+00:00,178368,22
2022-10-18 11:00:00+00:00,176531,23
2022-10-18 11:30:00+00:00,175319,24
2022-10-18 12:00:00+00:00,174046,25
2022-10-18 12:30:00+00:00,172648,26
2022-10-18 13:00:00+00:00,172699,27
2022-10-18 13:30:00+00:00,176933,28
2022-10-18 14:00:00+00:00,179418,29
2022-10-18 14:30:00+00:00,185370,30
2022-10-18 15:00:00+00:00,194397,31
2022-10-18 15:30:00+00:00,202564,32
2022-10-18 16:00:00+00:00,209151,33
2022-10-18 16:30:00+00:00,213174,34
2022-10-18 17:00:00+00:00,221174,35
2022-10-18 17:30:00+00:00,223880,36
2022-10-18 18:00:00+00:00,219211,37
2022-10-18 18:30:00+00:00,213007,38
2022-10-18 19:00:00+00:00,209222,39
2022-10-18 19:30:00+00:00,202825,40
2022-10-18 20:00:00+00:00,199620,41
2022-10-18 20:30:00+00:00,191463,42
2022-10-18 21:00:00+00:00,187524,43
2022-10-18 21:30:00+00:00,178579,44
2022-10-18 22:00:00+00:00,168386,45
2022-10-18 22:30:00+00:00,163786,46
2022-10-18 23:00:00+00:00,159380,47
2022-10-18 23:30:00+00:00,157376,48
2022-10-19 00:00:00+00:00,155292,1
2022-10-19 00:30:00+00:00,156280,2
2022-10-19 01:00:00+00:00,157232,3
2022-10-19 01:30:00+00:00,155024,4
2022-10-19 02:00:00+00:00,127703,5
2022-10-19 02:30:00+00:00,151752,6
2022-10-19 03:00:00+00:00,151800,7
2022-10-19 03:30:00+00:00,151216,8
2022-10-19 04:00:00+00:00,155868,9
2022-10-19 04:30:00+00:00,162982,10
2022-10-19 05:00:00+00:00,172821,11
2022-10-19 05:30:00+00:00,186650,12
2022-10-19 06:00:00+00:00,200899,13
2022-10-19 06:30:00+00:00,208834,14
2022-10-19 07:00:00+00:00,212778,15
2022-10-19 07:30:00+00:00,211763,16
2022-10-19 08:00:00+00:00,212892,17
2022-10-19 08:30:00+00:00,211359,18
2022-10-19 09:00:00+00:00,206763,19
2022-10-19 09:30:00+00:00,203471,20
2022-10-19 10:00:00+00:00,201634,21
2022-10-19 10:30:00+00:00,197848,22
2022-10-19 11:00:00+00:00,195015,23
2022-10-19 11:30:00+00:00,192461,24
2022-10-19 12:00:00+00:00,192268,25
2022-10-19 12:30:00+00:00,191251,26
2022-10-19 13:00:00+00:00,191401,27
2022-10-19 13:30:00+00:00,192513,28
2022-10-19 14:00:00+00:00,193609,29
2022-10-19 14:30:00+00:00,199473,30
2022-10-19 15:00:00+00:00,208668,31
2022-10-19 15:30:00+00:00,218025,32
2022-10-19 16:00:00+00:00,224783,33
2022-10-19 16:30:00+00:00,230654,34
2022-10-19 17:00:00+00:00,236292,35
2022-10-19 17:30:00+00:00,237235,36
2022-10-19 18:00:00+00:00,231786,37
2022-10-19 18:30:00+00:00,224090,38
2022-10-19 19:00:00+00:00,217383,39
2022-10-19 19:30:00+00:00,209960,40
2022-10-19 20:00:00+00:00,201593,41
2022-10-19 20:30:00+00:00,194922,42
2022-10-19 21:00:00+00:00,185788,43
2022-10-19 21:30:00+00:00,177873,44
2022-10-19 22:00:00+00:00,172564,45
2022-10-19 22:30:00+00:00,167965,46
2022-10-19 23:00:00+00:00,167294,47
2022-10-19 23:30:00+00:00,167241,48
2022-10-20 00:00:00+00:00,165904,1
2022-10-20 00:30:00+00:00,167022,2
2022-10-20 01:00:00+00:00,162071,3
2022-10-20 01:30:00+00:00,161077,4
2022-10-20 02:00:00+00:00,158885,5
2022-10-20 02:30:00+00:00,158504,6
2022-10-20 03:00:00+00:00,159831,7
2022-10-20 03:30:00+00:00,159944,8
2022-10-20 04:00:00+00:00,162862,9
2022-10-20 04:30:00+00:00,168782,10
2022-10-20 05:00:00+00:00,178778,11
2022-10-20 05:30:00+00:00,192528,12
2022-10-20 06:00:00+00:00,208616,13
2022-10-20 06:30:00+00:00,217907,14
2022-10-20 07:00:00+00:00,217697,15
2022-10-20 07:30:00+00:00,216566,16
2022-10-20 08:00:00+00:00,218669,17
2022-10-20 08:30:00+00:00,220164,18
2022-10-20 09:00:00+00:00,218011,19
2022-10-20 09:30:00+00:00,218470,20
2022-10-20 10:00:00+00:00,218477,21
2022-10-20 10:30:00+00:00,218172,22
2022-10-20 11:00:00+00:00,215449,23
2022-10-20 11:30:00+00:00,212114,24
2022-10-20 12:00:00+00:00,205236,25
2022-10-20 12:30:00+00:00,202006,26
2022-10-20 13:00:00+00:00,202505,27
2022-10-20 13:30:00+00:00,201617,28
2022-10-20 14:00:00+00:00,203033,29
2022-10-20 14:30:00+00:00,204217,30
2022-10-20 15:00:00+00:00,205270,31
2022-10-20 15:30:00+00:00,211341,32
2022-10-20 16:00:00+00:00,216498,33
2022-10-20 16:30:00+00:00,219880,34
2022-10-20 17:00:00+00:00,227972,35
2022-10-20 17:30:00+00:00,227644,36
2022-10-20 18:00:00+00:00,219156,37
2022-10-20 18:30:00+00:00,210362,38
2022-10-20 19:00:00+00:00,199297,39
2022-10-20 19:30:00+00:00,192507,40
2022-10-20 20:00:00+00:00,186111,41
2022-10-20 20:30:00+00:00,179546,42
2022-10-20 21:00:00+00:00,179671,43
2022-10-20 21:30:00+00:00,175509,44
2022-10-20 22:00:00+00:00,167303,45
2022-10-20 22:30:00+00:00,160634,46
2022-10-20 23:00:00+00:00,159450,47
2022-10-20 23:30:00+00:00,158547,48
2022-10-21 00:00:00+00:00,26071,1
2022-10-22 00:00:00+00:00,156885,1
2022-10-22 00:30:00+00:00,157241,2
2022-10-22 01:00:00+00:00,153159,3
2022-10-22 01:30:00+00:00,150849,4
2022-10-22 02:00:00+00:00,148095,5
2022-10-22 02:30:00+00:00,147452,6
2022-10-22 03:00:00+00:00,146658,7
2022-10-22 03:30:00+00:00,145195,8
2022-10-22 04:00:00+00:00,149508,9
2022-10-22 04:30:00+00:00,153786,10
2022-10-22 05:00:00+00:00,158833,11
2022-10-22 05:30:00+00:00,163675,12
2022-10-22 06:00:00+00:00,167613,13
2022-10-22 06:30:00+00:00,172844,14
2022-10-22 07:00:00+00:00,181730,15
2022-10-22 07:30:00+00:00,185307,16
2022-10-22 08:00:00+00:00,184507,17
2022-10-22 08:30:00+00:00,182003,18
2022-10-22 09:00:00+00:00,179398,19
2022-10-22 09:30:00+00:00,175724,20
2022-10-22 10:00:00+00:00,173236,21
2022-10-22 10:30:00+00:00,172119,22
2022-10-22 11:00:00+00:00,171922,23
2022-10-22 11:30:00+00:00,171306,24
2022-10-22 12:00:00+00:00,166330,25
2022-10-22 12:30:00+00:00,166812,26
2022-10-22 13:00:00+00:00,173048,27
2022-10-22 13:30:00+00:00,175560,28
2022-10-22 14:00:00+00:00,182453,29
2022-10-22 14:30:00+00:00,184018,30
2022-10-22 15:00:00+00:00,183918,31
2022-10-22 15:30:00+00:00,189854,32
2022-10-22 16:00:00+00:00,193678,33
2022-10-22 16:30:00+00:00,199524,34
2022-10-22 17:00:00+00:00,201068,35
2022-10-22 17:30:00+00:00,200778,36
2022-10-22 18:00:00+00:00,191859,37
2022-10-22 18:30:00+00:00,187013,38
2022-10-22 19:00:00+00:00,185691,39
2022-10-22 19:30:00+00:00,181278,40
2022-10-22 20:00:00+00:00,178046,41
2022-10-22 20:30:00+00:00,172816,42
2022-10-22 21:00:00+00:00,170773,43
2022-10-22 21:30:00+00:00,163699,44
2022-10-22 22:00:00+00:00,150417,45
2022-10-22 22:30:00+00:00,145004,46
2022-10-22 23:00:00+00:00,137001,47
2022-10-22 23:30:00+00:00,132549,48
2022-10-23 00:00:00+00:00,131381,1
2022-10-23 00:30:00+00:00,131036,2
2022-10-23 01:00:00+00:00,129980,3
2022-10-23 01:30:00+00:00,127671,4
2022-10-23 02:00:00+00:00,128948,5
2022-10-23 02:30:00+00:00,129321,6
2022-10-23 03:00:00+00:00,128494,7
2022-10-23 03:30:00+00:00,129670,8
2022-10-23 04:00:00+00:00,132419,9
2022-10-23 04:30:00+00:00,131923,10
2022-10-23 05:00:00+00:00,136538,11
2022-10-23 05:30:00+00:00,139534,12
2022-10-23 06:00:00+00:00,141207,13
2022-10-23 06:30:00+00:00,143251,14
2022-10-23 07:00:00+00:00,148921,15
2022-10-23 07:30:00+00:00,156284,16
2022-10-23 08:00:00+00:00,161014,17
2022-10-23 08:30:00+00:00,163064,18
2022-10-23 09:00:00+00:00,166385,19
2022-10-23 09:30:00+00:00,166444,20
2022-10-23 10:00:00+00:00,166933,21
2022-10-23 10:30:00+00:00,166799,22
2022-10-23 11:00:00+00:00,168569,23
2022-10-23 11:30:00+00:00,166292,24
2022-10-23 12:00:00+00:00,163538,25
2022-10-23 12:30:00+00:00,160851,26
2022-10-23 13:00:00+00:00,163171,27
2022-10-23 13:30:00+00:00,166113,28
2022-10-23 14:00:00+00:00,170735,29
2022-10-23 14:30:00+00:00,176613,30
2022-10-23 15:00:00+00:00,186005,31
2022-10-23 15:30:00+00:00,193482,32
2022-10-23 16:00:00+00:00,197428,33
2022-10-23 16:30:00+00:00,202060,34
2022-10-23 17:00:00+00:00,202172,35
2022-10-23 17:30:00+00:00,199220,36
2022-10-23 18:00:00+00:00,193161,37
2022-10-23 18:30:00+00:00,187254,38
2022-10-23 19:00:00+00:00,181218,39
2022-10-23 19:30:00+00:00,175228,40
2022-10-23 20:00:00+00:00,168971,41
2022-10-23 20:30:00+00:00,163851,42
2022-10-23 21:00:00+00:00,157006,43
2022-10-23 21:30:00+00:00,150648,44
2022-10-23 22:00:00+00:00,147212,45
2022-10-23 22:30:00+00:00,141758,46
2022-10-23 23:00:00+00:00,137361,47
2022-10-23 23:30:00+00:00,134727,48
2022-10-24 00:00:00+00:00,134956,1
2022-10-24 00:30:00+00:00,136000,2
2022-10-24 01:00:00+00:00,133621,3
2022-10-24 01:30:00+00:00,131834,4
2022-10-24 02:00:00+00:00,128137,5
2022-10-24 02:30:00+00:00,126397,6
2022-10-24 03:00:00+00:00,125120,7
2022-10-24 03:30:00+00:00,124235,8
2022-10-24 04:00:00+00:00,128066,9
2022-10-24 04:30:00+00:00,135381,10
2022-10-24 05:00:00+00:00,151835,11
2022-10-24 05:30:00+00:00,163345,12
2022-10-24 06:00:00+00:00,173719,13
2022-10-24 06:30:00+00:00,182170,14
2022-10-24 07:00:00+00:00,195370,15
2022-10-24 07:30:00+00:00,200547,16
2022-10-24 08:00:00+00:00,201928,17
2022-10-24 08:30:00+00:00,200163,18
2022-10-24 09:00:00+00:00,198345,19
2022-10-24 09:30:00+00:00,195816,20
2022-10-24 10:00:00+00:00,194785,21
2022-10-24 10:30:00+00:00,193091,22
2022-10-24 11:00:00+00:00,192638,23
2022-10-24 11:30:00+00:00,193383,24
2022-10-24 12:00:00+00:00,192038,25
2022-10-24 12:30:00+00:00,191978,26
2022-10-24 13:00:00+00:00,189048,27
2022-10-24 13:30:00+00:00,189293,28
2022-10-24 14:00:00+00:00,191299,29
2022-10-24 14:30:00+00:00,194755,30
2022-10-24 15:00:00+00:00,199998,31
2022-10-24 15:30:00+00:00,206806,32
2022-10-24 16:00:00+00:00,215046,33
2022-10-24 16:30:00+00:00,220940,34
2022-10-24 17:00:00+00:00,229499,35
2022-10-24 17:30:00+00:00,230687,36
2022-10-24 18:00:00+00:00,225547,37
2022-10-24 18:30:00+00:00,218533,38
2022-10-24 19:00:00+00:00,211562,39
2022-10-24 19:30:00+00:00,204316,40
2022-10-24 20:00:00+00:00,196662,41
2022-10-24 20:30:00+00:00,188644,42
2022-10-24 21:00:00+00:00,180778,43
2022-10-24 21:30:00+00:00,172682,44
2022-10-24 22:00:00+00:00,155590,45
2022-10-24 22:30:00+00:00,149033,46
2022-10-24 23:00:00+00:00,144892,47
2022-10-24 23:30:00+00:00,141853,48
2022-10-25 00:00:00+00:00,139825,1
2022-10-25 00:30:00+00:00,140318,2
2022-10-25 01:00:00+00:00,139783,3
2022-10-25 01:30:00+00:00,139001,4
2022-10-25 02:00:00+00:00,139708,5
2022-10-25 02:30:00+00:00,138290,6
2022-10-25 03:00:00+00:00,143157,7
2022-10-25 03:30:00+00:00,143305,8
2022-10-25 04:00:00+00:00,153679,9
2022-10-25 04:30:00+00:00,161548,10
2022-10-25 05:00:00+00:00,172886,11
2022-10-25 05:30:00+00:00,184960,12
2022-10-25 06:00:00+00:00,193147,13
2022-10-25 06:30:00+00:00,201221,14
2022-10-25 07:00:00+00:00,206831,15
2022-10-25 07:30:00+00:00,206671,16
2022-10-25 08:00:00+00:00,205748,17
2022-10-25 08:30:00+00:00,204302,18
2022-10-25 09:00:00+00:00,204175,19
2022-10-25 09:30:00+00:00,202469,20
2022-10-25 10:00:00+00:00,198969,21
2022-10-25 10:30:00+00:00,195271,22
2022-10-25 11:00:00+00:00,193894,23
2022-10-25 11:30:00+00:00,192604,24
2022-10-25 12:00:00+00:00,191994,25
2022-10-25 12:30:00+00:00,190887,26
2022-10-25 13:00:00+00:00,191024,27
2022-10-25 13:30:00+00:00,193124,28
2022-10-25 14:00:00+00:00,195552,29
2022-10-25 14:30:00+00:00,199179,30
2022-10-25 15:00:00+00:00,210597,31
2022-10-25 15:30:00+00:00,217152,32
2022-10-25 16:00:00+00:00,220253,33
2022-10-25 16:30:00+00:00,223237,34
2022-10-25 17:00:00+00:00,228057,35
2022-10-25 17:30:00+00:00,226570,36
2022-10-25 18:00:00+00:00,220366,37
2022-10-25 18:30:00+00:00,214442,38
2022-10-25 19:00:00+00:00,216542,39
2022-10-25 19:30:00+00:00,208723,40
2022-10-25 20:00:00+00:00,202162,41
2022-10-25 20:30:00+00:00,192258,42
2022-10-25 21:00:00+00:00,182423,43
2022-10-25 21:30:00+00:00,173521,44
2022-10-25 22:00:00+00:00,166003,45
2022-10-25 22:30:00+00:00,157831,46
2022-10-25 23:00:00+00:00,152227,47
2022-10-25 23:30:00+00:00,149268,48
2022-10-26 00:00:00+00:00,149733,1
2022-10-26 00:30:00+00:00,151950,2
2022-10-26 01:00:00+00:00,151974,3
2022-10-26 01:30:00+00:00,149934,4
2022-10-26 02:00:00+00:00,150510,5
2022-10-26 02:30:00+00:00,150943,6
2022-10-26 03:00:00+00:00,152066,7
2022-10-26 03:30:00+00:00,153101,8
2022-10-26 04:00:00+00:00,154347,9
2022-10-26 04:30:00+00:00,155742,10
2022-10-26 05:00:00+00:00,161652,11
2022-10-26 05:30:00+00:00,172147,12
2022-10-26 06:00:00+00:00,188035,13
2022-10-26 06:30:00+00:00,198271,14
2022-10-26 07:00:00+00:00,201545,15
2022-10-26 07:30:00+00:00,202131,16
2022-10-26 08:00:00+00:00,199318,17
2022-10-26 08:30:00+00:00,194541,18
2022-10-26 09:00:00+00:00,192680,19
2022-10-26 09:30:00+00:00,188192,20
2022-10-26 10:00:00+00:00,185115,21
2022-10-26 10:30:00+00:00,181665,22
2022-10-26 11:00:00+00:00,182891,23
2022-10-26 11:30:00+00:00,180695,24
2022-10-26 12:00:00+00:00,179123,25
2022-10-26 12:30:00+00:00,177265,26
2022-10-26 13:00:00+00:00,178562,27
2022-10-26 13:30:00+00:00,179604,28
2022-10-26 14:00:00+00:00,186475,29
2022-10-26 14:30:00+00:00,192313,30
2022-10-26 15:00:00+00:00,198624,31
2022-10-26 15:30:00+00:00,205880,32
2022-10-26 16:00:00+00:00,208388,33
2022-10-26 16:30:00+00:00,215720,34
2022-10-26 17:00:00+00:00,222124,35
2022-10-26 17:30:00+00:00,221668,36
2022-10-26 18:00:00+00:00,215895,37
2022-10-26 18:30:00+00:00,207975,38
2022-10-26 19:00:00+00:00,209718,39
2022-10-26 19:30:00+00:00,203393,40
2022-10-26 20:00:00+00:00,200969,41
2022-10-26 20:30:00+00:00,192427,42
2022-10-26 21:00:00+00:00,183533,43
2022-10-26 21:30:00+00:00,175803,44
2022-10-26 22:00:00+00:00,172576,45
2022-10-26 22:30:00+00:00,165861,46
2022-10-26 23:00:00+00:00,160077,47
2022-10-26 23:30:00+00:00,158453,48
2022-10-27 00:00:00+00:00,155565,1
2022-10-27 00:30:00+00:00,155478,2
2022-10-27 01:00:00+00:00,153376,3
2022-10-27 01:30:00+00:00,150754,4
2022-10-27 02:00:00+00:00,149076,5
2022-10-27 02:30:00+00:00,149516,6
2022-10-27 03:00:00+00:00,148894,7
2022-10-27 03:30:00+00:00,148949,8
2022-10-27 04:00:00+00:00,146667,9
2022-10-27 04:30:00+00:00,152366,10
2022-10-27 05:00:00+00:00,160372,11
2022-10-27 05:30:00+00:00,172557,12
2022-10-27 06:00:00+00:00,191029,13
2022-10-27 06:30:00+00:00,201247,14
2022-10-27 07:00:00+00:00,207420,15
2022-10-27 07:30:00+00:00,211880,16
2022-10-27 08:00:00+00:00,215699,17
2022-10-27 08:30:00+00:00,213739,18
2022-10-27 09:00:00+00:00,212665,19
2022-10-27 09:30:00+00:00,211225,20
2022-10-27 10:00:00+00:00,212780,21
2022-10-27 10:30:00+00:00,210532,22
2022-10-27 11:00:00+00:00,210135,23
2022-10-27 11:30:00+00:00,208140,24
2022-10-27 12:00:00+00:00,209801,25
2022-10-27 12:30:00+00:00,207596,26
2022-10-27 13:00:00+00:00,209757,27
2022-10-27 13:30:00+00:00,210483,28
2022-10-27 14:00:00+00:00,208098,29
2022-10-27 14:30:00+00:00,210293,30
2022-10-27 15:00:00+00:00,212547,31
2022-10-27 15:30:00+00:00,216895,32
2022-10-27 16:00:00+00:00,218108,33
2022-10-27 16:30:00+00:00,221509,34
2022-10-27 17:00:00+00:00,221838,35
2022-10-27 17:30:00+00:00,221004,36
2022-10-27 18:00:00+00:00,217487,37
2022-10-27 18:30:00+00:00,210910,38
2022-10-27 19:00:00+00:00,207812,39
2022-10-27 19:30:00+00:00,200661,40
2022-10-27 20:00:00+00:00,195553,41
2022-10-27 20:30:00+00:00,185649,42
2022-10-27 21:00:00+00:00,179661,43
2022-10-27 21:30:00+00:00,170579,44
2022-10-27 22:00:00+00:00,150786,45
2022-10-27 22:30:00+00:00,140748,46
2022-10-27 23:00:00+00:00,136135,47
2022-10-27 23:30:00+00:00,131686,48
2022-10-28 00:00:00+00:00,22281,1
2022-10-29 00:00:00+00:00,133153,1
2022-10-29 00:30:00+00:00,131408,2
2022-10-29 01:00:00+00:00,126446,3
2022-10-29 01:30:00+00:00,124216,4
2022-10-29 02:00:00+00:00,124848,5
2022-10-29 02:30:00+00:00,123508,6
2022-10-29 03:00:00+00:00,122448,7
2022-10-29 03:30:00+00:00,121708,8
2022-10-29 04:00:00+00:00,120883,9
2022-10-29 04:30:00+00:00,123417,10
2022-10-29 05:00:00+00:00,128886,11
2022-10-29 05:30:00+00:00,134187,12
2022-10-29 06:00:00+00:00,145079,13
2022-10-29 06:30:00+00:00,152418,14
2022-10-29 07:00:00+00:00,156252,15
2022-10-29 07:30:00+00:00,161134,16
2022-10-29 08:00:00+00:00,164429,17
2022-10-29 08:30:00+00:00,167515,18
2022-10-29 09:00:00+00:00,169667,19
2022-10-29 09:30:00+00:00,170414,20
2022-10-29 10:00:00+00:00,170202,21
2022-10-29 10:30:00+00:00,168893,22
2022-10-29 11:00:00+00:00,164967,23
2022-10-29 11:30:00+00:00,162654,24
2022-10-29 12:00:00+00:00,161528,25
2022-10-29 12:30:00+00:00,159168,26
2022-10-29 13:00:00+00:00,157925,27
2022-10-29 13:30:00+00:00,159078,28
2022-10-29 14:00:00+00:00,165702,29
2022-10-29 14:30:00+00:00,167971,30
2022-10-29 15:00:00+00:00,174563,31
2022-10-29 15:30:00+00:00,179217,32
2022-10-29 16:00:00+00:00,186220,33
2022-10-29 16:30:00+00:00,192685,34
2022-10-29 17:00:00+00:00,197837,35
2022-10-29 17:30:00+00:00,195531,36
2022-10-29 18:00:00+00:00,192392,37
2022-10-29 18:30:00+00:00,185761,38
2022-10-29 19:00:00+00:00,181548,39
2022-10-29 19:30:00+00:00,178025,40
2022-10-29 20:00:00+00:00,173420,41
2022-10-29 20:30:00+00:00,166969,42
2022-10-29 21:00:00+00:00,160686,43
2022-10-29 21:30:00+00:00,153995,44
2022-10-29 22:00:00+00:00,138618,45
2022-10-29 22:30:00+00:00,135086,46
2022-10-29 23:00:00+00:00,133089,47
2022-10-29 23:30:00+00:00,132711,48
2022-10-30 00:00:00+00:00,130944,1
2022-10-30 00:30:00+00:00,131022,2
2022-10-30 01:00:00+00:00,129433,3
2022-10-30 01:30:00+00:00,125744,4
2022-10-30 02:00:00+00:00,124413,5
2022-10-30 02:30:00+00:00,123262,6
2022-10-30 03:00:00+00:00,120281,7
2022-10-30 03:30:00+00:00,119962,8
2022-10-30 04:00:00+00:00,119344,9
2022-10-30 04:30:00+00:00,120302,10
2022-10-30 05:00:00+00:00,123094,11
2022-10-30 05:30:00+00:00,123753,12
2022-10-30 06:00:00+00:00,129731,13
2022-10-30 06:30:00+00:00,132450,14
2022-10-30 07:00:00+00:00,131882,15
2022-10-30 07:30:00+00:00,137379,16
2022-10-30 08:00:00+00:00,142219,17
2022-10-30 08:30:00+00:00,148142,18
